ADM_RATE,AGE_ENTRY,AVGFACSAL,CONTROL,COSTT4_A,ENDOWBEGIN,FEMALE,FIRST_GEN,GRAD_DEBT_MDN,LOCALE,MD_EARN_WNE_P10,MN_EARN_WNE_P10,PCIP14,PCIP27,PFTFAC,PCT_ASIAN,PCT_BLACK,PCT_WHITE,PCT_HISPANIC,PCTPELL,REGION,SAT_AVG,UGDS
0.9373,26.297208539,5074,Private-NP,35400,12494454,0.671592775,0.3462962963,25000,Town,45925,38100,0,0,0.5333,0.57999998331069,0.49000000953674,88.5800018310547,2.00999999046325,0.3528,Plains,1019,547
0.8048,20.625634518,9844,Public,24661,77193803,0.2246192893,0.1831357049,27000,City,71277,62400,0.7005,0.0165,0.9111,0.81000000238418,1.02999997138977,89.4199981689453,2.78999996185302,0.1733,Plains,1266,1976
0.8743,20.884015374,8860,Public,22303,176585111,0.5559574949,0.2019482062,23250,Town,52198,50200,0.0646,0.0335,0.7865,0.74000000953674006,0.64999997615814,93.5800018310547,1.83000004291534,0.1846,Plains,1119,8651
NA,25.423963134,3753,Public,19231,2933923,0.6589861751,0.4407894737,NA,Rural,21742,20500,0,0,1,0.14000000059604,0.10999999940395,27.8999996185302,1.75999999046325,0.9147,Plains,NA,688
0.7665,22.289719626,6611,Private-NP,31216,29750014,0.6408544726,0.2471590909,23249,City,50391,44800,0,0.0031,1,0.88999998569488,1.25999999046325,93.8000030517578,2.49000000953674,0.2644,Plains,NA,1306
0.8701,21.652853261,8332,Public,23245,260395728,0.6341711957,0.2425454545,23592,Town,49034,49500,0,0.0078,0.6614,0.89999997615814,1.05999994277954,92.4499969482422,2.34999990463256,0.2034,Plains,1122,5328
0.9343,23.378538903,8244,Public,23439,35276219,0.5990892892,0.395009936,20547,City,41717,38800,0.0014,0.0035,1,1.41999995708465,17.6399993896484,75.9599990844726,4.55999994277954,0.4677,Southeast,1085,7490
0.3492,26.654761905,6856,Private-NP,18786,56526164,0.9200680272,0.4285714286,29500,City,60902,56000,0,0,1,1.2300000190734801,31.4200000762939,65.1299972534179,2.28999996185302,0.5086,Southeast,1120,888
0.8808,20.476534296,9703,Private-NP,56450,291936335,0.6539453326,0.1584582441,20500,City,51864,51500,0.0012,0.0056,0.5549,2,8.71000003814697,85.8199996948242,4.03000020980835,0.1654,Southeast,1272,7050
0.4995,30.239382239,3339,Private-NP,31078,11601662,0.5837135837,0.5121749897,27249,Town,44136,43100,0,0.0052,1,0.93999999761581,20.9099998474121,75.3499984741211,2.73000001907348,0.3653,Southeast,981,2372
NA,24.389097744,6285,Private-NP,27855,7100326,0.5620300752,0.3571428571,23000,Town,48386,44500,0,0,0.2579,1.05999994277954,9.89999961853027,86.0699996948242,3.16000008583068,0.2803,Southeast,NA,869
0.7887,20.587817259,6175,Private-NP,41410,61739751,0.5614213198,0.3466092573,21500,Surbuban,43846,41300,0,0.0026,0.5401,0.91000002622604,9.13000011444091,87.1399993896484,3.63000011444091,0.4338,Southeast,1112,1601
0.9657,23.944099379,7552,Private-NP,45693,40352411,0.5854037267,0.3587921847,27000,City,53563,50000,0.1797,0.0169,0.9918,1.4800000190734801,36.3600006103515,59.5400009155273,2.73000001907348,0.3256,Southeast,1108,1261
0.5776,23.58703939,5656,Private-NP,40257,12598198,0.5794155019,0.4082191781,17952,Town,49591,43000,0,0.0117,0.4387,1.16999995708465,9.60000038146972,85.9000015258789,3.81999993324279,0.3196,Southeast,NA,1870
0.7399,23.938001459,8056,Private-NP,50331,79700346,0.6469730124,0.2357032457,19500,City,51858,51500,0.0535,0.0116,0.5376,1.63999998569488,10.7299995422363,84.4400024414062,3.41000008583068,0.2206,Southeast,1224,2945
0.874,22.238075048,7815,Public,23178,130080301,0.5834216663,0.3768948094,19442,City,42563,40600,0.0023,0.0054,0.6289,0.68999999761581,4.26000022888183,93.1600036621093,1.53999996185302,0.3846,Southeast,1135,9768
0.6111,19.860119048,6241,Private-NP,35266,26107809,0.7410714286,0.2657807309,27000,City,42011,36300,0,0.0097,0.6753,3.54999995231628,45.1699981689453,44.4199981689453,8.26000022888183,0.5142,Southeast,1167,914
NA,20.551020408,5159,Private-NP,32446,3470934,0.5510204082,NA,19500,Rural,35816,31000,0,0,0.4912,1.33000004291534,12.1599998474121,82.9400024414062,3.59999990463256,0.2358,Southeast,NA,261
0.8788,20.96779661,7093,Private-NP,34918,61170262,0.6237288136,0.185046729,21500,Town,42173,41100,0.0061,0.0061,0.9804,0.83999997377395,10.289999961853,86.0800018310547,2.78999996185302,0.2334,Southeast,1180,1422
0.8092,22.166347992,5944,Private-NP,29203,117731350,0.4321223709,0.2545454545,21500,Rural,38008,31700,0,0,1,0.98000001907348,6.34999990463257,90.1100006103515,2.36999988555908,0.4292,Southeast,1098,657
0.6619,29.816656681,5314,Private-NP,44506,36797332,0.6662672259,0.510805501,22750,City,52834,50300,0,0.0092,0.6513,0.87000000476837,4.30999994277954,92.7200012207031,1.87000000476837,0.4223,Southeast,1084,1301
NA,20.726242371,5641,Private-NP,23637,5540054,0.4298169137,0.4483870968,30500,City,31297,27500,0,0.0078,0.88,1.50999999046325,53.9000015258789,40.5999984741211,4.59000015258789,0.8338,Southeast,NA,1047
0.9788,23.534818942,5242,Private-NP,17212,12538891,0.6448467967,0.4876847291,28070,City,31052,30200,0,0,0.449,1,71.6900024414062,24.7000007629394,2.74000000953674,0.7951,Southeast,876,613
0.8294,23.27933541,7558,Private-NP,31703,24863084,0.5898234683,0.3121897408,25750,City,42772,37800,0.0012,0.0084,0.9052,1.41999995708465,9.23999977111816,85.6900024414062,4.26000022888183,0.297,Southeast,1169,3412
0.699,24.328871893,7164,Private-NP,37491,41333767,0.7476099426,0.4148606811,20000,Town,44726,41600,0,0.0033,0.5442,0.56999999284744,3.88000011444091,93.620002746582,1.53999996185302,0.4364,Southeast,1102,1575
0.9216,21.190635452,5865,Private-NP,41099,14519620,0.6321070234,0.4102564103,21500,Town,38823,36300,0,0.0137,1,0.47999998927116,10.3800001144409,86.9700012207031,2.17000007629394,0.4362,Southeast,1058,741
0.6819,20.617777778,6655,Private-NP,50811,98036427,0.5051851852,0.3206951027,25375,Surbuban,45765,44000,0.0143,0.019,1,1.11000001430511,6.59999990463257,89.5,3.21000003814697,0.389,Southeast,1187,975
0.9521,22.76978517,8879,Public,23803,220771455,0.6019404019,0.3675599875,23300,City,46044,43200,0.0419,0.0031,0.6863,1.4800000190734801,40.6199989318847,55.2799987792968,2.75,0.4055,Southeast,NA,14591
0.684,22.357582611,8809,Public,21437,108888522,0.5808518658,0.3643763797,20000,City,46693,44400,0.0151,0.0066,0.7588,1.47000002861022,13.1899995803833,82.2900009155273,3.08999991416931,0.3438,Southeast,1133,17713
0.5688,19.371769384,8795,Private-NP,65940,341178021,0.5427435388,0.1277890467,21761,City,69215,64800,0,0.0117,0.8489,2.40000009536743,15.3400001525878,78.5899963378906,5.30000019073486,0.1538,Southeast,1388,1983
0.6026,19.5,9328,Private-NP,64630,419515040,0.5758293839,0.1323529412,22855,Rural,59529,51700,0,0.0155,0.8355,2.36999988555908,12.289999961853,81.620002746582,4.90000009536743,0.1591,Southeast,1318,1725
0.744,21.22980063,5695,Private-NP,37017,48089353,0.592864638,0.1818181818,24500,Surbuban,49250,46300,0.0018,0.0018,1,2.04999995231628,12.3199996948242,79.7900009155273,8.80000019073486,0.3368,Southeast,NA,2303
0.5962,23.582623509,5076,Private-NP,35219,12753011,0.6201022147,0.4146788991,20000,Town,42661,43700,0,0.0035,0.9873,0.76999998092651,4.26999998092651,92.620002746582,2.75,0.4469,Southeast,1064,962
0.8568,21.792578029,8966,Public,23093,170468754,0.5809781273,0.2933333333,19500,City,46266,42600,0.0872,0.0072,0.698,1.22000002861022,18.7000007629394,77.5500030517578,2.40000009536743,0.3364,Southeast,1149,9970
0.7494,20.767184035,11638,Public,32498,758333732,0.5301943394,0.245407184,20500,City,56615,56700,0.1141,0.0091,0.8474,1.46000003814697,11.3400001525878,84.6600036621093,2.35999989509582,0.24,Southeast,1303,24957
0.7512,22.688343558,7641,Public,21040,39243893,0.6175869121,0.3910690122,21024,Town,43043,40100,0.0284,0.0038,0.6688,0.68999999761581,16.7199993133544,80.5999984741211,1.85000002384185,0.3825,Southeast,1119,4743
NA,22.246760408,7849,Public,22534,63020117,0.6611524676,0.3742838956,27000,City,41588,39800,0.0603,0.0049,0.7276,1.74000000953674,39.4199981689453,54.7700004577636,4.15000009536743,0.4888,Southeast,NA,5855
0.7915,21.568092205,8372,Public,23757,74110219,0.5007582651,0.3755700326,15650,Town,45397,46700,0.1766,0.0047,1,0.73000001907348,5.03000020980835,91.9499969482422,2.14000010490417,0.3268,Southeast,NA,8186
0.777,28.229407236,7019,Private-NP,35689,31548831,0.675904542,0.3916382253,18744,City,51250,49000,0.0033,0.0017,0.96,1.40999996662139,12.4399995803833,82.7399978637695,3.78999996185302,0.3352,Southeast,NA,1814
0.7703,23.934968017,5090,Private-NP,40726,23971398,0.5021321962,0.4538011696,23250,Town,42969,42500,0,0.007,0.7071,0.88999998569488,6.73999977111816,89.9100036621093,2.49000000953674,0.4316,Southeast,1092,1065
0.5289,26.937137331,7447,Private-NP,54562,45419999,0.7127659574,0.3252375924,20714,City,52147,49600,0.0197,0.0036,0.9736,1.07000005245208,17.1000003814697,79.120002746582,3.25,0.2748,Southeast,1259,1850
0.0714,19.591365462,14709,Private-NP,76044,6917370802,0.5281124498,0.1222570533,14000,City,84415,86200,0.1151,0.0158,0.8006,3.23000001907348,13.1800003051757,79.120002746582,6.44999980926513,0.1603,Southeast,1534,7104
0.7011,19.877770316,8455,Private-NP,53368,443572575,0.6118200134,0.2445229682,24250,City,51336,48900,0.0219,0.0065,0.7149,2.86999988555908,8.14000034332275,79.4599990844726,16.3500003814697,0.2636,Southwest,1186,3131
NA,34.387096774,6738,Private-NP,NA,42589877,NA,NA,NA,Surbuban,NA,NA,0,0,0.3913,NA,NA,NA,NA,0.1872,Southwest,NA,159
0.7007,21.054108894,7669,Public,20712,179496981,0.5607034156,0.403975994,20000,City,46355,46300,0.0184,0.0142,0.729,1.01999998092651,5.26999998092651,79.8499984741211,27.7299995422363,0.2947,Southwest,1061,5418
NA,23.364341085,3385,Private-NP,27387,NA,0.3643410853,0.4576271186,27000,City,32900,38000,0,0,0.2857,2.86999988555908,8.56999969482422,79.0699996948242,14.4899997711181,0.7025,Southwest,NA,213
0.4271,19.667377399,7546,Private-NP,56336,155432935,0.5053304904,0.2339449541,24500,City,59728,52800,0,0.0164,0.8819,3.52999997138977,7.30999994277954,79.5299987792968,16.079999923706,0.3292,Southwest,1237,1208
0.5669,20.037364302,10673,Private-NP,67495,1381438000,0.6033829841,0.1710906702,23000,City,62913,58400,0.0338,0.0087,0.651,3.73000001907348,9.57999992370605,76.7200012207031,18.6800003051757,0.1647,Southwest,1288,15102
0.8904,25.981447124,5605,Private-NP,46372,25167705,0.6484230056,0.3770491803,21852,City,54410,51300,0,0.017,1,3.05999994277954,8.11999988555908,75.3300018310547,24.6599998474121,0.2136,Southwest,1025,1707
0.9128,21.672406968,8555,Public,23035,20050976,0.6254948535,0.390052356,23000,City,49203,48600,0.0519,0.0048,0.731,1.63999998569488,5.13999986648559,75.5599975585937,45.3499984741211,0.3822,Southwest,1081,7969
0.94,24.122846442,8300,Private-NP,44558,49116911,0.6104868914,0.3233143786,21591,City,53741,49200,0,0.0064,1,3.31999993324279,14.3000001907348,71.9300003051757,17.1100006103515,0.2571,Southwest,1093,2717
0.1655,24.104651163,5031,Private-NP,32230,334916,0.523255814,0.4013157895,24912,Surbuban,42903,45500,0,0,0.3171,3.65000009536743,11.5900001525878,74.9899978637695,16.1599998474121,0.4065,Southwest,NA,263
0.5836,19.654223969,8217,Private-NP,59600,74867000,0.5697445972,0.1646586345,23117,City,56733,51400,0,0.0064,0.6435,3.99000000953674,8.69999980926513,78.3600006103515,15.0299997329711,0.246,Southwest,1271,1496
0.6452,20.826899128,7151,Private-NP,40227,67204899,0.4719800747,0.3182423435,23250,Town,47521,43600,0,0,1,1.54999995231628,16.5599994659423,74.5400009155273,11.4700002670288,0.3629,Southwest,NA,1321
0.9601,27.268406337,8082,Public,22050,9569770,0.6505125815,0.4750519751,18953,Rural,42272,39200,0.0525,0.011,0.6566,0.40000000596046,21.1200008392334,73.3399963378906,6.55999994277954,0.5158,Southwest,1053,1762
0.8666,25.237094137,8797,Public,23353,30171830,0.631394534,0.4202706288,20500,Town,48471,41900,0.0209,0.0068,0.9898,1.70000004768371,14.9499998092651,74.3000030517578,13.5299997329711,0.3955,Southwest,1051,7517
0.5609,28.734082397,5441,Private-NP,NA,NA,0.3233458177,0.4601769912,25438,City,39118,37500,0,0,0.4342,1.63999998569488,6.92999982833862,70.6299972534179,50.0099983215332,0.4881,Southwest,NA,844
0.9459,21.620253165,7195,Private-NP,44456,187850376,0.5303797468,0.3147138965,24711,City,51029,48300,0,0.0062,0.5465,1.80999994277954,5.82999992370605,82.370002746582,17.0100002288818,0.3907,Southwest,1068,1459
0.8487,22.081967213,7675,Private-NP,43927,111223114,0.6459016393,0.3627546072,22642,City,53245,52300,0,0,0.4627,8.28999996185302,19,59.7799987792968,22.9799995422363,0.4782,Southwest,1155,2773
0.9119,27.575250836,9556,Public,27188,29961700,0.6814381271,0.4821073559,17831,Surbuban,55946,52900,0.0274,0.0175,0.9964,3.59999990463256,10.9300003051757,72.0800018310547,24.3799991607666,0.4218,Southwest,1071,6747
0.9484,26.975800447,8642,Public,21607,47524636,0.6537602383,0.5270877691,18750,City,52929,49300,0,0.0094,0.5134,5.46999979019165,23.1000003814697,53.6899986267089,33.1899986267089,0.4773,Southwest,NA,13515
0.5335,26.757462687,9010,Public,21013,18001469,0.6554726368,0.4573304158,18973,City,50692,46200,0,0.0022,0.64,2.80999994277954,9.97000026702881,72.25,30.5100002288818,0.4443,Southwest,NA,2956
0.6552,22.612481315,12476,Public,24014,930029968,0.5257100149,0.4049271339,18194,City,59580,60600,0.0708,0.0139,0.7851,6.5,16.9799995422363,62.25,26.2999992370605,0.3987,Southwest,1235,37553
0.5926,20.827988338,5897,Private-NP,41266,59641734,0.3906705539,0.3740095087,26793,Town,48283,40500,0.0163,0.0054,1,1.47000002861022,7.57000017166137,80.0699996948242,21.5100002288818,0.3089,Southwest,NA,775
0.5003,25.389908257,5562,Private-NP,17640,10954922,0.5871559633,0.4343971631,30750,City,40582,34200,0,0.0138,0.5,2.85999989509582,23.6399993896484,56.2200012207031,30.4400005340576,0.6651,Southwest,918,990
0.9422,26.018378378,8741,Private-NP,43915,143846947,0.6407207207,0.4326269492,27000,City,51494,52500,0.0086,0.0043,0.5097,1.90999996662139,6.78999996185302,72.4499969482422,46.7299995422363,0.4247,Southwest,1042,4689
NA,22.312790698,6423,Private-NP,25083,7397757,0.5162790698,0.4596443228,27000,Rural,29601,27500,0,0.0222,0.3505,1.86000001430511,36.2999992370605,50.5900001525879,19.2199993133544,0.7246,Southwest,NA,717
0.8806,25.370237562,8438,Public,21356,133182264,0.653966831,0.4325285896,21250,City,45940,46000,0.1253,0.0101,0.8049,2.63000011444091,23.9699993133544,65.5699996948242,13.2200002670288,0.4226,Southwest,1012,7881
0.5438,21.690728264,8493,Public,14898,52480437,0.6114854026,0.4917466411,15000,City,47235,46700,0.0303,0.0163,0.5878,0.56999999284744,0.87000000476837,81.0999984741211,90.7300033569336,0.652,Southwest,992,6352
0.5419,27.539832285,6423,Private-NP,45711,22868311,0.5167714885,0.3405714286,26000,City,55560,56800,0.2514,0.0085,0.3462,3.20000004768371,14.8199996948242,72.120002746582,16.1700000762939,0.1987,Southwest,1250,1623
0.9518,24.203143894,6733,Private-NP,38035,22815546,0.6372430472,0.359947644,20948,City,47426,50500,0,0.0349,0.5146,1.36000001430511,5.32000017166137,78.8499984741211,25.6700000762939,0.3082,Southwest,1107,1275
0.9934,22.215641173,8021,Private-NP,44214,92798617,0.6331224842,0.3244084682,26000,Surbuban,52159,48700,0.0119,0.006,1,2.30999994277954,11.579999923706,75.1800003051757,17.1399993896484,0.3747,Southwest,1084,3176
0.7835,21.886363636,6983,Private-NP,43389,95636072,0.4303977273,0.3742038217,27000,City,46461,46400,0,0.0088,1,1.66999995708465,7.46000003814697,78.5999984741211,22.3600006103515,0.5032,Southwest,1147,1115
0.946,23.62908778,8163,Public,20142,91267383,0.5839070568,0.381792183,21030,City,53007,47000,0.0333,0.0079,0.7139,2.33999991416931,10.3000001907348,78.120002746582,13.6499996185302,0.4028,Southwest,NA,4832
0.8142,22.22931591,10650,Public,22558,223931433,0.5485318429,0.347966205,19250,City,54047,49300,0.0413,0.0073,0.7238,3.51999998092651,11.0699996948242,75.2699966430664,17.0699996948242,0.2154,Southwest,1127,32590
0.6578,23.593380615,7104,Private-NP,39593,28253159,0.6926713948,0.4759284732,24999,City,46486,42500,0,0.0038,0.4296,1.80999994277954,7.71000003814697,67.6100006103515,56.5400009155273,0.5773,Southwest,989,1188
0.939,22.749964311,8551,Public,14970,68743182,0.5758743754,0.5259824759,12950,City,47698,44200,0.0654,0.012,0.8241,0.68000000715255,0.91000002622604,78.3399963378906,86,0.6271,Southwest,NA,26402
0.8738,22.350951374,5846,Private-NP,14492,2913488,0.5644820296,0.4846938776,23373,City,35695,29800,0,0,0.4412,2.14000010490417,41.3499984741211,43.1399993896484,21.9899997711181,0.7484,Southwest,NA,384
0.77,20.85173135,8308,Public,25513,86536536,0.6100395073,0.3349093775,27000,Town,43390,40700,0.1339,0.0034,0.8695,3.72000002861023,34.2400016784668,49.0800018310547,21.7199993133544,0.6444,Southwest,966,8444
0.0948,19.568720379,16699,Private-NP,69557,6166323000,0.4518167457,0.1447587354,11000,City,87254,91600,0.1758,0.0538,0.8037,5.42000007629394,10.7200002670288,74.7600021362304,17.0699996948242,0.1597,Southwest,1534,4240
0.9217,21.457573853,9265,Private-NP,59776,110657639,0.6216216216,0.3254397835,24803,City,56465,55700,0,0.0109,0.4648,3.35999989509582,7.05999994277954,75.4899978637695,29.25,0.3852,Southwest,NA,2867
0.9842,23.40625,8041,Private-NP,42402,108166797,0.7171052632,0.3778625954,19928,City,54322,59600,0.0043,0.0194,0.904,5.80000019073486,13.7600002288818,66.0500030517578,26.6900005340576,0.3719,Southwest,1123,2603
0.9658,22.117593437,8061,Public,23209,133127466,0.6614142466,0.4140865737,21983,Town,52250,49700,0,0.0055,0.7814,2.78999996185302,13.7299995422363,73.1600036621093,18.9799995422363,0.3941,Southwest,1041,18288
0.8378,23.248153619,7290,Private-NP,43090,72991869,0.6041358936,0.3729903537,23250,Town,47674,44300,0.0115,0.0229,0.6263,1.2300000190734801,3.53999996185302,84.4700012207031,24.2999992370605,0.3511,Southwest,1073,967
0.8846,20.33366435,10182,Private-NP,42657,200145026,0.5690168818,0.3872387239,25563,City,56763,52000,0.0952,0.0286,0.6205,1.76999998092651,5.69999980926513,72.6399993896484,54.4199981689453,0.4198,Southwest,NA,2083
0.5313,20.534968211,13551,Private-NP,76600,1614131000,0.5095367847,0.1568247822,19500,Surbuban,76672,77900,0.0759,0.065,0.6591,4.78999996185302,9.72999954223632,76.0800018310547,16.1700000762939,0.1113,Southwest,1448,6894
0.8541,24.20173913,6171,Private-NP,34300,9176788,0.4973913043,0.3815028902,24725,Surbuban,41771,38700,0,0.002,0.5074,1.92999994754791,10.5200004577636,76.6900024414062,17.2900009155273,0.538,Southwest,1013,1469
0.5104,20.139442231,8577,Private-NP,58972,289412311,0.5737051793,0.2033542977,25000,City,60338,63400,0,0.0159,0.7919,3.36999988555908,6.92999982833862,79.6500015258789,20.6399993896484,0.2483,Southwest,1267,1500
0.8313,21.432950949,7833,Public,24550,103090368,0.6564477848,0.353515625,23409,Town,48292,46400,0.0083,0.0029,0.7011,2.44000005722045,15.0200004577636,73.4199981689453,15.0500001907348,0.3702,Southwest,1076,9515
0.6999,21.529538504,8635,Public,25449,225519535,0.6008479288,0.3582704187,21000,City,53885,51100,0.0184,0.0075,0.7547,2.65000009536743,7.19999980926513,76.0699996948242,28.6200008392334,0.3603,Southwest,1088,33175
0.5751,22.868159204,5914,Private-NP,33292,15356063,0.5696517413,0.3415977961,26998,Town,46824,47100,0,0,0.9787,3.16000008583068,11.1599998474121,73.6100006103515,20.4899997711181,0.4577,Southwest,1031,818
1,23.242057489,7218,Public,23310,25542620,0.5453857791,0.4626998224,15900,Town,44892,41400,0,0.0127,0.5455,0.75999999046325,3.4300000667572,75.8199996948242,61.7299995422363,0.5562,Southwest,941,1603
0.5681,23.948853016,7809,Public,21849,66133261,0.6463891249,0.4210031937,19606,Town,49993,47700,0.0148,0.0043,0.6337,1.42999994754791,8.4399995803833,80.4899978637695,15.1000003814697,0.3949,Southwest,1050,11666
NA,26.5,10551,Public,NA,662571771,0.7620817844,0.3713692946,15000,City,75072,111500,0,0,0.7394,2.75,6.30999994277954,74.3600006103515,40.3400001525878,0.301,Southwest,NA,787
NA,26.235177866,9155,Public,NA,659180343,0.8241106719,0.3766233766,13396,Town,85570,76800,0,0,0.9783,4.32000017166137,15.0200004577636,68.4100036621093,23.0900001525878,0.2401,Southwest,NA,672
0.9287,23.544512947,8010,Public,22574,115845517,0.5565967941,0.4587833997,22934,Town,49528,49300,0.2065,0.0025,0.8196,1.12999999523162,4.11999988555908,73.120002746582,63.8600006103515,0.4899,Southwest,1006,4755
0.6428,20.305687957,12956,Public,31242,12734068157,0.5116777884,0.2995074728,17804,City,70877,67800,0.1627,0.0114,0.8635,3.14000010490417,8.90999984741211,77.1900024414062,21.9400005340576,0.204,Southwest,1275,56006
0.927,27.551235839,10328,Public,24266,173354658,0.6641992791,0.4376915601,17527,City,57994,54000,0.074,0.0055,0.6031,3.75,14.5500001907348,70,19.2299995422363,0.3562,Southwest,1115,32658
0.2875,20.172572245,14166,Public,28571,4694067678,0.5606045134,0.2751759015,20500,City,72713,73900,0.1023,0.0302,0.8377,4.36999988555908,9.07999992370605,73.8399963378906,27.0699996948242,0.2381,Southwest,1371,40506
0.8721,22.721688401,13413,Public,28002,602745513,0.4620796156,0.313957935,18000,City,64398,61400,0.1387,0.0168,0.7496,5.90000009536743,10.1999998092651,73.4199981689453,17.4500007629394,0.3186,Southwest,NA,21416
0.9998,22.667898237,9192,Public,18962,278287474,0.5511453605,0.4063639794,18000,City,47101,43300,0.1305,0.0094,0.6956,1.12999999523162,3.45000004768371,73.370002746582,75.3000030517578,0.5768,Southwest,NA,20008
0.9388,24.804545455,9176,Public,21156,152993615,0.599025974,0.3912268188,17137,City,52674,50500,0.1044,0.003,0.786,1.20000004768371,13.8800001144409,78.3199996948242,9.9399995803833,0.3522,Southwest,1136,6752
0.5361,20.947537473,12692,Private-NP,71229,1584160000,0.6027837259,0.2040586246,21500,City,63517,62600,0.0203,0.0086,0.9986,3.36999988555908,8.39999961853027,79.2300033569336,15.1899995803833,0.1366,Southwest,1291,10215
NA,22.733111849,4877,Private-NP,19400,6269159,0.3277962348,0.4511082138,31000,City,32191,28000,0,0,0.7838,1.74000000953674,33.2900009155273,53.0400009155273,22.1399993896484,0.517,Southwest,NA,731
0.6293,20.600282486,7450,Private-NP,43811,90678069,0.4844632768,0.3554216867,25000,Town,54428,51100,0.013,0.0163,0.5789,2.26999998092651,7.88000011444091,76.3199996948242,28.7800006866455,0.3739,Southwest,NA,1400
0.6469,26.348919055,8181,Public,20947,52885445,0.607340372,0.4621125144,17750,City,54965,52300,0.0826,0.0087,0.4735,0.9200000166893,5.30999994277954,76.0999984741211,37.2299995422363,0.3654,Southwest,1034,3443
0.905,21.65456566,9858,Public,19461,181428767,0.5416743841,0.388502455,20500,City,54117,49600,0.0723,0.0128,0.7763,2.49000000953674,6.67999982833862,74.0699996948242,42.0800018310546,0.4417,Southwest,1119,29151
0.6305,22.411233054,8111,Public,23898,67878998,0.5913492576,0.3879505924,29000,City,36251,37600,0.0722,0.0054,0.6603,4.80000019073486,38.8699989318847,42.2000007629394,24.329999923706,0.6757,Southwest,919,5726
0.6786,21.463346737,10772,Public,24618,744155860,0.4967522425,0.3237946777,21500,City,60456,61600,0.1103,0.0144,0.8187,2.49000000953674,6.09999990463257,79.7099990844726,21.4099998474121,0.2464,Southwest,1209,32414
0.5753,24.261398176,8032,Private-NP,47527,57816546,0.6058763931,0.4829612221,23125,City,50920,44400,0,0,0.3355,2.67000007629394,14.3500003814697,70.5899963378906,20.5,0.5114,Southwest,1012,1454
0.957,24.734297431,8754,Public,19976,85540579,0.9028707101,0.4157868276,19218,City,52581,49100,0,0.0084,0.9867,3.85999989509582,13.3100004196167,71.4599990844726,19.2000007629394,0.3736,Southwest,1060,9035
0.3372,19.515202703,11103,Private-NP,62596,1278972293,0.5405405405,0.1736842105,22954,City,67418,68000,0.049,0.0298,0.7793,3.75,6.61999988555908,79.3399963378906,20.6800003051757,0.1613,Southwest,1392,2509
NA,26.980544747,11058,Public,NA,619455276,0.8463035019,0.4071588367,13063,City,76094,138400,0,0,0.6877,6.69999980926513,13.6700000762939,67.9599990844726,22.0599994659423,0.4658,Southwest,NA,685
NA,29.236164736,9031,Public,NA,218927121,0.87001287,0.4322766571,12268,City,83885,100600,0,0,0.9481,2.53999996185302,7.40000009536743,77.5,22.8999996185302,0.2362,Southwest,NA,1468
0.8076,29.831532417,5435,Private-NP,34873,88726767,0.5776031434,0.4545973729,23106,Town,48992,47200,0,0.0043,1,2.4300000667572,6.90000009536743,72.9800033569336,29.7199993133544,0.3665,Southwest,NA,2393
0.9704,22.954686181,8121,Public,20586,92338237,0.6003377428,0.39375,19500,Town,49266,46700,0.0411,0.0048,0.8364,1.36000001430511,4.63000011444091,80.1100006103515,22.9400005340576,0.4169,Southwest,1085,7015
NA,25.110985277,4557,Private-NP,16955,7377841,0.6262740657,0.4155672823,24989,Town,33749,30700,0,0.0076,0.6275,1.46000003814697,42.0699996948242,49.2099990844726,10.9700002670288,0.6667,Southwest,NA,665
0.5918,21.399299152,12004,Private-NP,19220,2257760000,0.4795278495,0.1379568885,11069,City,74630,71500,0.0838,0.038,0.7137,2.58999991416931,2.04999995231628,87.2200012207031,9.43000030517578,0.3232,Rocky Mountains,1342,31642
0.8769,21.823788546,10015,Private-NP,20221,150799000,0.6020558003,0.191904048,9413,Town,50616,49100,0,0.0098,1,9.72999954223632,1.80999994277954,58.4599990844726,8.5600004196167,0.1639,Far West,1185,2861
NA,22.224812433,7304,Public,18413,16289723,0.5605573419,0.3900029061,15000,City,43180,41400,0.0076,0.003,0.4193,1.10000002384185,0.89999997615814,90.370002746582,6.57999992370605,0.262,Rocky Mountains,NA,8796
0.8873,22.344486692,7545,Public,19958,30666928,0.5524714829,0.3208985158,12500,Town,49051,45500,0.0144,0.0058,0.7293,1.13999998569488,0.81999999284744,90.8099975585937,6.25,0.2682,Rocky Mountains,1149,9297
0.9263,23.224894619,9658,Public,20239,436491736,0.5495908753,0.2835781742,14340,City,52764,49600,0.0521,0.0084,0.9695,1.66999995708465,0.85000002384185,90.5599975585937,6.96000003814697,0.2881,Rocky Mountains,1217,20516
0.9497,23.500582072,11146,Public,20616,1071908000,0.5055296857,0.2944091683,19000,City,64456,63500,0.0859,0.0223,0.9796,2.32999992370605,1.24000000953674,88.4000015258789,9.11999988555908,0.223,Rocky Mountains,1257,24850
0.7573,22.315203956,8011,Private-NP,53106,80547250,0.609394314,0.2687747036,22250,City,60657,58100,0,0.0071,1,2.32999992370605,1.26999998092651,88.3899993896484,9.31999969482422,0.2405,Rocky Mountains,1265,1153
0.6692,20.0078125,9900,Private-NP,78764,28959386,0.671875,0.1260162602,26000,Town,48343,38400,0,0,0.4478,4.69999980926513,7.32000017166137,82.4199981689453,6.75,0.208,New England,NA,735
